play_id,game_id,date_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,penalty,tackled_for_loss,fumble_lost,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,stad,temp,humd,wspd,wdir,cond,surf
4104,2016091900,2016-09-19CHI,CHI,PHI,PHI,away,CHI,CHI,26.0,2016-09-19,133.0,133.0,133.0,Half2,0,23,0,4,4.0,0.0,02:13,CHI 26,6,32,(2:13) (Shotgun) C.Wentz pass short left to J.Matthews to CHI 19 for 7 yards (S.McManis).,pass,7.0,1,0,1.0,0,short,left,0.0,7.0,,,0,2,0.0,,,2.0,0.0,13,29,29.0,13.0,16.0,29.0,13.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Soldier Field,84.0,36.0,5.0,SW,Mostly Cloudy,Grass
3068,2016092200,2016-09-22NE,NE,HOU,HOU,away,NE,NE,36.0,2016-09-22,856.0,856.0,856.0,Half2,0,18,0,4,4.0,0.0,14:16,NE 36,4,44,(14:16) (Shotgun) B.Osweiler pass incomplete short middle to W.Fuller (M.Butler).,pass,0.0,1,0,1.0,0,short,middle,4.0,,,,3,1,0.0,,,1.0,3.0,20,0,0.0,20.0,-20.0,0.0,20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,68.0,60.0,4.0,S,Clear,FieldTurf
3497,2016092200,2016-09-22NE,NE,HOU,HOU,away,NE,NE,45.0,2016-09-22,504.0,504.0,504.0,Half2,0,22,0,4,4.0,0.0,08:24,NE 45,2,30,"(8:24) (No Huddle, Shotgun) B.Osweiler pass incomplete deep right to W.Fuller.",pass,0.0,1,1,1.0,0,deep,right,25.0,,,,3,1,0.0,,,1.0,3.0,27,0,0.0,27.0,-27.0,0.0,27.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,68.0,60.0,4.0,S,Clear,FieldTurf
3863,2016092200,2016-09-22NE,NE,HOU,HOU,away,NE,HOU,55.0,2016-09-22,197.0,197.0,197.0,Half2,0,24,0,4,4.0,0.0,03:17,HOU 45,9,40,(3:17) (Shotgun) B.Osweiler pass incomplete deep left to W.Fuller.,pass,0.0,1,0,1.0,0,deep,left,22.0,,,,3,0,0.0,,,0.0,3.0,27,0,0.0,27.0,-27.0,0.0,27.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,68.0,60.0,4.0,S,Clear,FieldTurf
3396,2016092500,2016-09-25BUF,BUF,ARI,ARI,away,BUF,BUF,12.0,2016-09-25,160.0,1060.0,1060.0,Half2,0,16,1,3,4.0,0.0,02:40,BUF 12,6,15,"(2:40) (Field Goal formation) D.Butler FUMBLES (Aborted) at BUF 22, touched at ARI 40, RECOVERED by BUF-A.Williams at BUF 47. A.Williams for 53 yards, TOUCHDOWN. Fumble touched by C.Catanzaro before A.Williams recovery.",run,0.0,0,0,0.0,0,,,,,,,3,3,0.0,,BUF,3.0,3.0,29,7,7.0,23.0,-16.0,7.0,29.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Ralph Wilson Stadium,64.0,44.0,8.0,NNE,Sunny,A Turf Titan
4091,2016092507,2016-09-25TEN,TEN,OAK,TEN,home,OAK,OAK,12.0,2016-09-25,16.0,16.0,16.0,Half2,0,23,0,4,4.0,0.0,00:16,OAK 12,4,68,(:16) (Shotgun) M.Mariota pass incomplete short left to H.Douglas.,pass,0.0,1,0,1.0,0,short,left,12.0,,,,0,1,0.0,,,0.0,1.0,10,17,10.0,17.0,-7.0,10.0,17.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,LP Field,89.0,49.0,2.0,NNE,Sunny,Grass
3179,2016092506,2016-09-25NYG,NYG,WAS,WAS,away,NYG,WAS,52.0,2016-09-25,197.0,1097.0,1097.0,Half2,0,16,0,3,4.0,0.0,03:17,WAS 48,12,54,(3:17) (Punt formation) T.Way pass deep left to Q.Dunbar to NYG 21 for 31 yards (D.Harris).,pass,31.0,0,0,1.0,0,deep,left,29.0,2.0,,,3,2,0.0,,,2.0,3.0,24,23,23.0,24.0,-1.0,23.0,24.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MetLife Stadium,67.0,37.0,2.0,NNE,Sunny,UBU Speed Series S5M
3968,2016092504,2016-09-25JAX,JAX,BAL,BAL,away,JAX,JAX,49.0,2016-09-25,134.0,134.0,134.0,Half2,0,24,0,4,4.0,0.0,02:14,JAX 49,2,13,(2:14) J.Flacco pass short middle to S.Smith to JAX 44 for 5 yards (P.Posluszny).,pass,5.0,0,0,1.0,0,short,middle,5.0,0.0,,,3,0,0.0,,,0.0,3.0,17,16,16.0,17.0,-1.0,16.0,17.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2197,2016092503,2016-09-25GB,GB,DET,DET,away,GB,GB,2.0,2016-09-25,506.0,1406.0,1406.0,Half2,0,12,1,3,4.0,1.0,08:26,GB 2,2,77,"(8:26) (Shotgun) M.Stafford pass short right to A.Boldin for 2 yards, TOUCHDOWN.",pass,2.0,1,0,1.0,0,short,right,1.0,1.0,,,3,3,0.0,,DET,3.0,3.0,31,16,10.0,31.0,-21.0,16.0,31.0,-15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Lambeau Field,72.0,84.0,17.0,S,Clear,DD GrassMaster
4164,2016092502,2016-09-25CIN,CIN,DEN,CIN,home,DEN,DEN,11.0,2016-09-25,33.0,33.0,33.0,Half2,0,22,0,4,4.0,0.0,00:33,DEN 11,10,69,(:33) (Shotgun) A.Dalton pass incomplete short left to T.Boyd.,pass,0.0,1,0,1.0,0,short,left,11.0,,,,0,2,0.0,,,0.0,2.0,17,29,17.0,29.0,-12.0,17.0,29.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Brown Stadium,81.0,53.0,3.0,S,Sunny,UBU Speed Series S5M
3785,2016092501,2016-09-25CAR,CAR,MIN,CAR,home,MIN,MIN,24.0,2016-09-25,149.0,149.0,149.0,Half2,0,21,0,4,4.0,0.0,02:29,MIN 24,10,51,"(2:29) (Shotgun) C.Newton pass short right intended for M.Tolbert INTERCEPTED by Tom.Johnson [E.Griffen] at MIN 31. Tom.Johnson to MIN 35 for 4 yards (M.Tolbert). FUMBLES (M.Tolbert), recovered by MIN-H.Smith at MIN 40. H.Smith ran ob at MIN 40 for no gain.",pass,0.0,1,0,1.0,0,short,right,-7.0,,,,3,1,0.0,,,3.0,1.0,10,22,10.0,22.0,-12.0,10.0,22.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bank of America Stadium,80.0,63.0,0.0,N,Partly Cloudy,Grass
4079,2016092501,2016-09-25CAR,CAR,MIN,CAR,home,MIN,CAR,80.0,2016-09-25,30.0,30.0,30.0,Half2,0,23,0,4,4.0,0.0,00:30,CAR 20,24,12,"(:30) (No Huddle, Shotgun) C.Newton pass short right to C.Brown to CAR 32 for 12 yards (M.Alexander; E.Lamur).",pass,12.0,1,1,1.0,0,short,right,5.0,7.0,,,1,1,0.0,,,1.0,1.0,10,22,10.0,22.0,-12.0,10.0,22.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bank of America Stadium,80.0,63.0,0.0,N,Partly Cloudy,Grass
1049,2016092509,2016-09-25TB,TB,LA,TB,home,LA,LA,16.0,2016-09-25,872.0,872.0,2672.0,Half1,0,7,0,2,4.0,0.0,14:32,LA 16,1,73,(14:32) (No Huddle) J.Winston pass short middle to M.Evans to LA 2 for 14 yards (T.Johnson).,pass,14.0,0,1,1.0,0,short,middle,8.0,6.0,,,2,3,0.0,,,2.0,3.0,6,10,6.0,10.0,-4.0,6.0,10.0,-4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Raymond James Stadium,91.0,58.0,4.0,NW,Cloudy,Grass
4060,2016092509,2016-09-25TB,TB,LA,TB,home,LA,LA,30.0,2016-09-25,157.0,157.0,157.0,Half2,0,23,0,4,4.0,0.0,02:37,LA 30,1,68,(2:37) G.Cherilus reported in as eligible.  C.Sims up the middle pushed ob at LA 7 for 23 yards (T.Johnson).,run,23.0,0,0,0.0,0,,,,,middle,,3,2,0.0,,,3.0,2.0,26,36,26.0,36.0,-10.0,26.0,36.0,-10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Raymond James Stadium,91.0,58.0,4.0,NW,Cloudy,Grass
3349,2016092508,2016-09-25SEA,SEA,SF,SF,away,SEA,SEA,17.0,2016-09-25,572.0,572.0,572.0,Half2,0,22,0,4,4.0,0.0,09:32,SEA 17,4,63,(9:32) (Shotgun) B.Gabbert scrambles left end ran ob at SEA 12 for 5 yards (D.Shead).,run,5.0,1,0,1.0,1,,,,,left,end,1,3,0.0,,,3.0,1.0,37,3,3.0,37.0,-34.0,3.0,37.0,-34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CenturyLink Field,66.0,63.0,6.0,NW,Sunny,FieldTurf
2517,2016092512,2016-09-25KC,KC,NYJ,NYJ,away,KC,KC,9.0,2016-09-25,141.0,1041.0,1041.0,Half2,0,13,0,3,4.0,0.0,02:21,KC 9,1,75,(2:21) (Shotgun) R.Fitzpatrick pass short right to Q.Enunwa to KC 5 for 4 yards (T.Hali).,pass,4.0,1,0,1.0,0,short,right,-1.0,5.0,,,2,3,0.0,,,3.0,2.0,16,3,3.0,16.0,-13.0,3.0,16.0,-13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Arrowhead Stadium,65.0,63.0,9.0,NW,Clear,Grass
2762,2016092512,2016-09-25KC,KC,NYJ,KC,home,NYJ,NYJ,39.0,2016-09-25,747.0,747.0,747.0,Half2,0,14,0,4,4.0,0.0,12:27,NYJ 39,1,41,(12:27) S.Ware up the middle to NYJ 39 for no gain (C.Pryor).,run,0.0,0,0,0.0,0,,,,,middle,,2,3,0.0,,,2.0,3.0,16,3,16.0,3.0,13.0,16.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrowhead Stadium,65.0,63.0,9.0,NW,Clear,Grass
3347,2016092512,2016-09-25KC,KC,NYJ,NYJ,away,KC,KC,40.0,2016-09-25,283.0,283.0,283.0,Half2,0,17,0,4,4.0,0.0,04:43,KC 40,10,31,(4:43) (Shotgun) R.Fitzpatrick pass deep right intended for B.Marshall INTERCEPTED by D.Sorensen at KC 22. D.Sorensen ran ob at KC 22 for no gain.,pass,0.0,1,0,1.0,0,deep,right,18.0,,,,1,3,0.0,,,3.0,1.0,16,3,3.0,16.0,-13.0,3.0,16.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Arrowhead Stadium,65.0,63.0,9.0,NW,Clear,Grass
3860,2016092511,2016-09-25IND,IND,SD,IND,home,SD,IND,80.0,2016-09-25,120.0,120.0,120.0,Half2,0,18,0,4,4.0,0.0,02:00,IND 20,7,11,"(2:00) (Shotgun) A.Luck pass short middle to T.Hilton to IND 28 for 8 yards (B.Flowers). The Replay Official reviewed the first down ruling, and the play was Upheld. The ruling on the field was confirmed.",pass,8.0,1,0,1.0,0,short,middle,8.0,0.0,,,2,3,0.0,,,2.0,3.0,20,21,20.0,21.0,-1.0,20.0,21.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lucas Oil Stadium,,,,,Closed Roof,FieldTurf
2238,2016092510,2016-09-25PHI,PHI,PIT,PIT,away,PHI,PHI,33.0,2016-09-25,646.0,1546.0,1546.0,Half2,0,11,0,3,4.0,0.0,10:46,PHI 33,5,42,"(10:46) (Shotgun) B.Roethlisberger pass incomplete short left to A.Brown (M.Jenkins). Penalty on PIT-D.DeCastro, Offensive Holding, declined.",pass,0.0,1,0,1.0,0,short,left,3.0,,,,2,3,0.0,,,3.0,2.0,20,3,3.0,20.0,-17.0,3.0,20.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lincoln Financial Field,73.0,39.0,7.0,NNE,Sunny,DD GrassMaster
3316,2016092510,2016-09-25PHI,PHI,PIT,PIT,away,PHI,PHI,32.0,2016-09-25,586.0,586.0,586.0,Half2,0,17,0,4,4.0,0.0,09:46,PHI 32,14,36,(9:46) (Shotgun) B.Roethlisberger pass short right to A.Brown to PHI 27 for 5 yards (J.Mills).,pass,5.0,1,0,1.0,0,short,right,2.0,3.0,,,2,3,0.0,,,3.0,2.0,34,3,3.0,34.0,-31.0,3.0,34.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lincoln Financial Field,73.0,39.0,7.0,NNE,Sunny,DD GrassMaster
219,2016092513,2016-09-25DAL,DAL,CHI,DAL,home,CHI,CHI,24.0,2016-09-25,634.0,1534.0,3334.0,Half1,0,1,0,1,4.0,0.0,10:34,CHI 24,1,56,(10:34) E.Elliott right end pushed ob at CHI 19 for 5 yards (T.Porter).,run,5.0,0,0,0.0,0,,,,,right,end,3,3,0.0,,,3.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AT&T Stadium,,,,,Closed Roof,AstroTurf
2361,2016092513,2016-09-25DAL,DAL,CHI,CHI,away,DAL,DAL,2.0,2016-09-25,434.0,1334.0,1334.0,Half2,0,11,1,3,4.0,1.0,07:14,DAL 2,2,63,"(7:14) (Shotgun) B.Hoyer pass short right to Z.Miller for 2 yards, TOUCHDOWN.",pass,2.0,1,0,1.0,0,short,right,1.0,1.0,,,3,3,0.0,,CHI,3.0,3.0,24,9,3.0,24.0,-21.0,9.0,24.0,-15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,AT&T Stadium,,,,,Closed Roof,AstroTurf
919,2016092600,2016-09-26NO,NO,ATL,ATL,away,NO,NO,33.0,2016-09-26,61.0,961.0,2761.0,Half1,0,5,0,1,4.0,0.0,01:01,NO 33,1,57,"(1:01) T.Coleman right end to NO 32 for 1 yard (R.Harper). PENALTY on NO-R.Harper, Horse Collar Tackle, 15 yards, enforced at NO 32.",run,1.0,0,0,0.0,0,,,,,right,end,3,3,0.0,,,3.0,3.0,7,7,7.0,7.0,0.0,7.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M
2601,2016092600,2016-09-26NO,NO,ATL,ATL,away,NO,NO,40.0,2016-09-26,771.0,1671.0,1671.0,Half2,0,11,0,3,4.0,0.0,12:51,NO 40,1,69,"(12:51) M.Ryan pass short right to T.Coleman to NO 6 for 34 yards (J.Byrd). Pass 4, YAC 30",pass,34.0,0,0,1.0,0,short,right,4.0,30.0,,,3,3,0.0,,,3.0,3.0,17,28,28.0,17.0,11.0,28.0,17.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M
4159,2016092600,2016-09-26NO,NO,ATL,NO,home,ATL,ATL,30.0,2016-09-26,256.0,256.0,256.0,Half2,0,17,0,4,4.0,0.0,04:16,ATL 30,1,58,(4:16) D.Brees right guard to ATL 28 for 2 yards (V.Beasley).,run,2.0,0,0,0.0,0,,,,,right,guard,2,3,0.0,,,2.0,3.0,32,44,32.0,44.0,-12.0,32.0,44.0,-12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M
4270,2016092600,2016-09-26NO,NO,ATL,NO,home,ATL,ATL,39.0,2016-09-26,179.0,179.0,179.0,Half2,0,17,0,4,4.0,0.0,02:59,ATL 39,21,54,(2:59) (Shotgun) D.Brees scrambles right guard to ATL 32 for 7 yards (D.Jones).,run,7.0,1,0,1.0,1,,,,,right,guard,1,3,0.0,,,1.0,3.0,32,44,32.0,44.0,-12.0,32.0,44.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz Superdome,,,,,Dome,UBU Speed Series S5M
1386,2016092900,2016-09-29CIN,CIN,MIA,CIN,home,MIA,MIA,31.0,2016-09-29,461.0,461.0,2261.0,Half1,0,9,0,2,4.0,0.0,07:41,MIA 31,1,54,(7:41) J.Hill left end to MIA 30 for 1 yard (D.Butler; I.Abdul-Quddus).,run,1.0,0,0,0.0,0,,,,,left,end,3,3,0.0,,,3.0,3.0,10,7,10.0,7.0,3.0,10.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Brown Stadium,62.0,77.0,2.0,NW,Mostly Cloudy,UBU Speed Series S5M
3562,2016092900,2016-09-29CIN,CIN,MIA,MIA,away,CIN,MIA,70.0,2016-09-29,120.0,120.0,120.0,Half2,0,22,0,4,4.0,0.0,02:00,MIA 30,5,5,(2:00) (Shotgun) R.Tannehill pass incomplete short right to J.Landry (C.Lewis-Harris) [C.Dunlap].,pass,0.0,1,0,1.0,0,short,right,10.0,,,,3,0,0.0,,,0.0,3.0,22,7,7.0,22.0,-15.0,7.0,22.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Paul Brown Stadium,62.0,77.0,2.0,NW,Mostly Cloudy,UBU Speed Series S5M
2876,2016100200,2016-10-02JAX,JAX,IND,JAX,home,IND,IND,39.0,2016-10-02,279.0,1179.0,1179.0,Half2,0,13,0,3,4.0,0.0,04:39,IND 39,3,54,(4:39) (Shotgun) B.Bortles pass short right to T.Yeldon pushed ob at IND 35 for 4 yards (D.Jackson).,pass,4.0,1,0,1.0,0,short,right,-6.0,10.0,,,3,3,0.0,,,3.0,3.0,20,6,20.0,6.0,14.0,20.0,6.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4393,2016100200,2016-10-02JAX,JAX,IND,IND,away,JAX,JAX,49.0,2016-10-02,102.0,102.0,102.0,Half2,0,20,0,4,4.0,0.0,01:42,JAX 49,1,31,(1:42) (Shotgun) A.Luck pass incomplete short middle to D.Allen (J.Johnson).,pass,0.0,1,0,1.0,0,short,middle,9.0,,,,3,2,0.0,,,2.0,3.0,30,27,27.0,30.0,-3.0,27.0,30.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
4646,2016100200,2016-10-02JAX,JAX,IND,IND,away,JAX,IND,83.0,2016-10-02,2.0,2.0,2.0,Half2,0,22,0,4,4.0,0.0,00:02,IND 17,11,-4,"(:02) (Shotgun) A.Luck pass short middle to J.Ferguson to IND 22 for 5 yards. Lateral to C.Rogers to IND 22 for no gain (Y.Ngakoue). FUMBLES (Y.Ngakoue), recovered by IND-A.Luck at IND 19. A.Luck to IND 18 for -1 yards. Lateral to P.Dorsett to IND 14 for -4 yards (P.Amukamara).",pass,2.0,1,0,1.0,0,short,middle,4.0,1.0,,,3,0,0.0,,,0.0,3.0,30,27,27.0,30.0,-3.0,27.0,30.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
3677,2016100204,2016-10-02HOU,HOU,TEN,HOU,home,TEN,TEN,42.0,2016-10-02,278.0,278.0,278.0,Half2,0,21,0,4,4.0,0.0,04:38,TEN 42,1,49,(4:38) J.Prosch up the middle to TEN 42 for no gain (D.Bass).,run,0.0,0,0,0.0,0,,,,,middle,,3,1,0.0,,,3.0,1.0,26,20,26.0,20.0,6.0,26.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NRG Stadium,,,,,Closed Roof,AstroTurf
3898,2016100204,2016-10-02HOU,HOU,TEN,TEN,away,HOU,HOU,28.0,2016-10-02,112.0,112.0,112.0,Half2,0,22,0,4,4.0,0.0,01:52,HOU 28,6,30,(1:52) (Shotgun) M.Mariota pass incomplete short middle to A.Johnson.,pass,0.0,1,0,1.0,0,short,middle,4.0,,,,3,1,0.0,,,1.0,3.0,26,20,20.0,26.0,-6.0,20.0,26.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NRG Stadium,,,,,Closed Roof,AstroTurf
3806,2016100207,2016-10-02WAS,WAS,CLE,CLE,away,WAS,WAS,42.0,2016-10-02,128.0,128.0,128.0,Half2,0,17,0,4,4.0,0.0,02:08,WAS 42,6,33,"(2:08) (No Huddle, Shotgun) C.Kessler pass incomplete short right to T.Pryor.",pass,0.0,1,1,1.0,0,short,right,2.0,,,,2,3,0.0,,,3.0,2.0,31,20,20.0,31.0,-11.0,20.0,31.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,FedEx Field,67.0,89.0,1.0,NE,Cloudy,Grass
3777,2016100206,2016-10-02NYJ,NYJ,SEA,NYJ,home,SEA,NYJ,52.0,2016-10-02,165.0,165.0,165.0,Half2,0,20,0,4,4.0,0.0,02:45,NYJ 48,1,30,(2:45) (Shotgun) R.Fitzpatrick pass short right to R.Anderson to SEA 45 for 7 yards (D.Shead).,pass,7.0,1,0,1.0,0,short,right,5.0,2.0,,,1,0,0.0,,,1.0,0.0,10,27,10.0,27.0,-17.0,10.0,27.0,-17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MetLife Stadium,61.0,77.0,0.0,CALM,Cloudy,UBU Speed Series S5M
2303,2016100205,2016-10-02NE,NE,BUF,NE,home,BUF,BUF,38.0,2016-10-02,723.0,1623.0,1623.0,Half2,0,11,0,3,4.0,0.0,12:03,BUF 38,2,46,(12:03) (Shotgun) J.Brissett pass short left to J.White pushed ob at BUF 30 for 8 yards (C.Graham).,pass,8.0,1,0,1.0,0,short,left,4.0,4.0,,,3,3,0.0,,,3.0,3.0,0,13,0.0,13.0,-13.0,0.0,13.0,-13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Gillette Stadium,56.0,91.0,7.0,NNE,Cloudy,FieldTurf
